timestep,x,y,z,qx,qy,qz,qw,roll,yaw,pitch,roll_a,pitch_a,yaw_a,acc_x,acc_y,acc_z,c_x,c_y,c_z,x_next,x_artis,y_next,y_artis,z_next,z_artis
1701864339,-4.109450236,-3.923134472,0.067233262,0.022167162,0.000814858,0.999080218,-0.036697022,1.28E-06,-0.044367908,-3.068164081,6.76E-05,-0.548057777,4.60E-06,-2.203246798,0.000907148,9.366190459,-0.07329041,-0.997305329,0.003255155,-4.108913259,0.000536978,-3.923094975,3.95E-05,0.06676437,-0.000468892
1701864339,-4.108913259,-3.923094975,0.06676437,0.026147546,0.00096104,0.998983969,-0.036693485,1.24E-06,-0.052336376,-3.068164088,-5.18E-06,-0.990555822,3.71E-07,-1.217757819,0.00177774,9.969352432,-0.073262148,-0.997305329,0.003839016,-4.108140569,0.000772689,-3.923038138,5.68E-05,0.066082536,-0.000681834
1701864339,-4.108140569,-3.923038138,0.066082536,0.031901416,0.001172365,0.998816782,-0.036687341,1.20E-06,-0.06385675,-3.068164099,-4.77E-06,-1.432099266,3.81E-07,-1.125777084,0.001202161,9.888563998,-0.073213064,-0.997305329,0.004682712,-4.107138541,0.001002028,-3.922964432,7.37E-05,0.065180301,-0.000902235
1701864339,-4.107138541,-3.922964432,0.065180301,0.039421328,0.00144856,0.998548258,-0.036677475,1.17E-06,-0.078916343,-3.068164113,-4.28E-06,-1.872074973,4.02E-07,-0.934943995,0.001096333,9.831950706,-0.073134249,-0.997305329,0.005784664,-4.107609202,-0.000470661,-3.922998436,-3.40E-05,0.065595421,0.00041512
1701864339,-4.107609202,-3.922998436,0.065595421,0.035884933,0.001318727,0.99868168,-0.036680166,1.45E-06,-0.071833755,-3.068168538,-6.36E-06,0.880431495,-0.000549601,15.09419561,-0.01182188,11.25520173,-0.073168975,-0.997305653,0.005266508,-4.107830552,-0.00022135,-3.923014721,-1.63E-05,0.065796599,0.000201178
1701864339,-4.107830552,-3.923014721,0.065796599,0.03419264,0.001256543,0.998741052,-0.036682349,1.39E-06,-0.068444801,-3.068168529,-7.00E-06,0.421277145,5.14E-07,-3.553643573,0.013622446,6.916829584,-0.073186407,-0.997305653,0.005018455,-4.107815097,1.55E-05,-3.923013589,1.13E-06,0.065781625,-1.50E-05
1701864339,-4.107815097,-3.923013589,0.065781625,0.034310398,0.001260834,0.998737014,-0.036682202,1.32E-06,-0.068680611,-3.068168523,-8.56E-06,-0.029313304,7.22E-07,-0.896801726,0.000901218,10.06740204,-0.073185227,-0.997305653,0.005035645,-4.10756261,0.000252487,-3.922995021,1.86E-05,0.065551586,-0.000230038
1701864339,-4.10756261,-3.922995021,0.065551586,0.036226992,0.001331201,0.99866933,-0.036679717,1.27E-06,-0.072518773,-3.068168523,-6.70E-06,-0.477117722,5.93E-07,-0.897364539,0.000800122,10.00069543,-0.073165365,-0.997305653,0.00531645,-4.107678652,-0.000116042,-3.923003518,-8.50E-06,0.065653698,0.000102111
1701864339,-4.107678652,-3.923003518,0.065653698,0.035346405,0.001298863,0.99870089,-0.036680739,1.29E-06,-0.070755281,-3.068168796,6.09E-08,0.219217563,-3.41E-05,4.707738224,-5.35E-05,10.54305142,-0.073174353,-0.997305673,0.005187416,-4.10769358,-1.49E-05,-3.923004619,-1.10E-06,0.065666622,1.29E-05
1701864339,-4.10769358,-3.923004619,0.065666622,0.035232833,0.001294672,0.998704903,-0.036680887,1.25E-06,-0.07052784,-3.068168793,-4.84E-06,0.028272896,3.30E-07,-0.571340978,0.001429185,9.026359636,-0.073175534,-0.997305673,0.005170734,-4.10770396,-1.04E-05,-3.923005384,-7.65E-07,0.065675159,8.54E-06
1701864339,-4.10770396,-3.923005384,0.065675159,0.035153821,0.001291758,0.998707688,-0.03668099,1.23E-06,-0.070369611,-3.068168791,-2.96E-06,0.019669328,2.00E-07,0.998328294,0.000616144,9.97768148,-0.073176353,-0.997305673,0.005159132,-4.107712228,-8.27E-06,-3.923005993,-6.09E-07,0.065681928,6.77E-06
1701864339,-4.107712228,-3.923005993,0.065681928,0.035090886,0.001289438,0.998709901,-0.036681072,1.21E-06,-0.070243577,-3.06816879,-2.28E-06,0.015667092,1.49E-07,0.857702624,0.000560576,9.798487923,-0.073177004,-0.997305673,0.005149891,-4.107718835,-6.61E-06,-3.92300648,-4.87E-07,0.065687336,5.41E-06
